id,abstract,label
BIO_433,developed way accessing biological database bioinformatics application internet bioinformatics wireless application protocol biowap accessible mobile device make possible access bioinformatics service normal pc personal digital assistant pda connection feasible biowap includes major biological database application demonstrating simple method implementing wap interface uncompliant application ie application wap internet based biowap browsed wap terminal ,5
BIO_434,biological sequence comparison important tool researcher molecular biology several algorithm sequence comparison smithwaterman algorithm based dynamic programming one fundamental algorithm bioinformatics however existing parallel smithwaterman algorithm need large memory space data biological sequence expand rapidly memory requirement existing parallel smithwaterman algorithm becoming critical problem resolving problem develop parallel smithwaterman algorithm method ide conquer named pswdc memory space required parallel algorithm reduced significantly comparison existing one key technique named c & ampe method developed implementation parallel smithwaterman algorithm ,5
BIO_435,one challenge biocomputing enable efficient wide variety rapidly evolving computational method simulate analyze understand complex interaction molecular system laboratory interested development novel computational technology application technology analysis understanding complex biological system python programming language platform develop reusable interoperable component dealing different aspect structural bioinformatics component basic building block several domain specific application developed describe integration two application developed laboratory pmv visualprogramming environment pmv general commanddriven molecular visualization manipulation program built reusable software component visualprogramming environment enables build interactively network describing novel combination computational method describe several application demonstrating synergy created combining two program ,5
BIO_436,dna microarrays allow parallel analysis thousand gene become popular functional genomic tool today substantial data set currently produced researcher private sector proceeding significantly slower rate complement microarray data generation analysis microarray data true bottleneck research situation become serious future dna microarray technology becomes le expensive project increase number size clearly order realize full promise microarray technology bioinformatics solution must evolve research microarray database crucial step evolution bioinformatics software modern genomicscale science role research microarray database support microarray data analysis context collaborative research environment current stage microarray research four principal requirement microarray research database satisfy must able store microarray data store annotation data store detailed record task performed working data support research collaboration four requirement present challenge conclusion relational database management system dbms active intensive development year two decade challenge issue discussed addressed designer relational database engine stateoftheart security feature built every major dmbs allowing user share data safely multiuser environment internet advanced concurrency control ensures data integrity consistency dbms ideal solution internetconnected world research data analysis ,5
BIO_437,sometimes optimal solution fail meet operational objective nevertheless expect operationally optimal solution lie near algorithmically optimal solution various algorithm used generate near optimal alternative solution significant challenge displaying multiple solution decision maker provide additional information necessary decision maker understand difference solution make informed decision show bioinformatics domain aligning proteindna sequence small set nearoptimal alignment closer biologically known alignment optimal solution returned sequence alignment algorithm thus developed system generating viewing comparing solution among set nearoptimal alternative ,5
BIO_438,describes design philosophy grid system developed japan committee highperformance computing bioinformatics initiative parallel bioinformatics ipab grid attractive solution achieve distributed bioinformatics environment high performance parallel computer large genomic database computation intensive application homology search molecular simulation however lot grid system design especially wide area network environment obigrid emphasizes virtual organization aspect grid system give priority security scalability performance ,5
BIO_439,created application called prima patient record intelligent monitoring analysis used visualize understand patient record data developed better understand large collection patient record bone marrow transplant hadassah hospital jerusalem israel based information visualization toolkit opal developed ibm tj watson research center opal allows intelligent interactive visualization wide variety different type data prima application generally applicable wide range patient record data underlying toolkit flexible regard form input data application good example usefulness information visualization technique bioinformatics domain technique developed specifically deal erse set often unfamiliar data illustrate several unanticipated finding resulted flexible interactive information visualization environment ,5
BIO_440,posttranscriptional regulation though le studied important research topic bioinformatics set posttranscriptionally coregulated rna basepair interaction organize molecule domain provide framework functional interaction consensus motif may represent binding site rna regulatory protein unlike dna motif rna motif conserved structure sequence knowing structural motif help u better understand regulation activity propose novel data mining approach rna secondary structure prediction demonstrate performance approach first tested data set previously used published literature secondly show flexibility approach also tested data set contains pseudoknot motif current system identify ,5
BIO_441,focus mining periodic pattern allowing degree imperfection form random replacement perfect periodic pattern information gain proposed identify pattern event vastly different occurrence frequency adjust deviation pattern however involve penalty exists gap pattern occurrence many application eg bioinformatics important identify subsequence pattern repeat perfectly near perfectly solution extend information gain measure include penalty gap pattern occurrence call measure generalized information gain furthermore need find subsequence pattern p generalized information gain p high particularly useful locating repeat dna sequence developed effective mining algorithm infominer+ simultaneously mine significant pattern associated subsequence ,5
BIO_442,powerful multiple instance learning mil framework proposed framework powerful since different submethods plugged framework generate different specific multiple instance learning algorithm proposed framework multiple instance learning problem first converted unconstrained optimization problem minimum square error mse criterion framework constructed form hypothesis gradient search method proposed multiple instance learning framework applied drug activity problem bioinformatics application specifically experiment conducted muski dataset predict binding activity drug molecule experiment algorithm exponential hypothesis model quasinewton method embedded proposed framework compare proposed framework existing algorithm experimental result show proposed framework yield good accuracy classification demonstrates feasibility effectiveness framework ,5
BIO_443,modern bioinformatics data source widely used molecular biologist homology searching drug discovery userfriendly yet responsive access one desirable property integrated access rapidly growing heterogeneous distributed collection data source increasing volume ersity digital information related bioinformatics genome protein sequence protein structure etc led growing problem conventional data management system namely finding information source many candidate choice relevant accessible answer given query refer problem query routing problem introduce notation issue query routing practical solution designing scalable query routing system based multilevel progressive pruning strategy key idea create maintain source capability profile independently provide algorithm dynamically discover relevant information source given query smart source profile compared keywordbased indexing technique adopted search engine software approach offer finegranularity interest matching thus powerful effective handling query complex condition ,5
BIO_444,clustering time series gene expression data important bioinformatics research biomedical application recently clustering method adapted proposed however concern still remain robustness mining method well quality interpretability mining result tackle problem effectively clustering time series gene expression data proposing algorithm dhc densitybased hierarchical clustering method densitybased approach identify cluster clustering result high quality robustness moreover mining result form density tree uncovers embedded cluster data set innerstructures border outlier cluster investigated attraction tree intermediate result mining two tree internal structure data set visualized effectively empirical evaluation realworld data set show method effective robust scalable match ground truth provided bioinformatics expert well sample data set ,5
BIO_445,following topic dealt database system advanced application spatial query processing data integrity security data mining world wide web multidatabases text mining knowledge discovery query optimization moving object database caching data warehouse xml contentbased data retrieval stream database filtering bioinformatics database ,5
BIO_446,approximate string matching large dna sequence data important bioinformatics study shown suffix tree efficient data structure approximate string matching performs better suffix array data structure stored entirely memory however find suffix array much better suffix tree indexing dna sequence since data structure created stored disk due size propose novel auxiliary data structure greatly improves efficiency suffix array approximate string matching problem external memory model second problem tackled parallel approximate matching dna sequence propose novel parallel algorithm problem implement pc cluster result show error allowed small direct partitioning array machine cluster efficient approach hand error allowed large partitioning data machine better approach ,5
BIO_447,mining large amount data deriving meaning mined data bioinformatics computationally intensive relevant issue efficient algorithm cluster gene similar functional group presented technique extracting characterizing rhythmic expression profile genomewide dna microarray hybridization data pattern clue discovering rhythmic gene implicated cellcycle circadian biological process functionality discussed signalprocessing approach problem presented information theoretic criterion identifying gene exhibiting maximum variation behavior explored gene clustered relationship derived proposition temporal cellcycle model governing regulatory behavior human fibroblast yeast data set presently considered analysis ,5
BIO_448,describes evolving process present computational model called evolving connectionist system ecos model based principle brain organization genetics applicability model dynamic modeling knowledge discovery area brain bioinformatics speech language learning adaptive control adaptive decision support discussed ,5
BIO_449,alignment biological sequence one important challenging task computational biology bioinformatics inherently complex algorithmic solution characterized huge computational memory requirement approach biosequences alignment us genetic algorithm search solution space converting given biomolecular sequence optimal near optimal search problem solution space genetic algorithm efficiently robustly find solution multiple sequence alignment approach different previous similar approach sense allows pairwise alignment generation utilize dynamic programming stage present approach demonstrates performance experiment real dna datasets ,5
BIO_450,proposed method disease classification based protein sequence support vector machine used problem encoding multicode protein sequence suggested two extracted feature selected classifying result showed capability svm bioinformatics problem goodness system protein sequence based disease classification gave error around % presented although good problem improvement algorithm also made ,5
BIO_451,necessary continue define difference information scientific visualization ? determined need difference creating confusion rather helping investigator understand effectively apply visual display technique data information ? author considers cartographic geographic information technique seem span scientific information visualization discus future direction bioinformatics visualization ,5
BIO_452,thanks development genetic engineering various kind genomic information unveiled hence becomes feasible analyze entire genomic information hand quantity genomic information stocked database increasing day day order process whole information develop effective method deal lot data therefore indispensable make effective rapid algorithm also highspeed computer resource analyze biological information one promised computing environment grid computing architecture appeared recently european data grid edg one dataoriented grid computing environment field bioinformatics important find unique sequence succeed molecular biological experiment unique sequence found useful target specific probesprimers design gene sequence comparison propose method discover unique sequence among genomic database located distributed environment next implement method upon european data grid show calculation result e coli genome ,5
BIO_453,grid computing moving two way computational grid focus reducing execution time application require great number computer processing cycle data grid provides way solve large scale data management problem data intensive application high energy physic bioinformatics require computational data grid feature scheduling grid mostly discussed perspective computational grid however scheduling data grid recent focus grid computing activity data grid environment effective scheduling mechanism considering computational data storage resource must provided large scale data intensive application describe scheduling model considers amount computational resource data availability data grid environment implemented scheduler called chameleon based proposed application scheduling model chameleon show performance improvement data intensive application require large number processor data replication mechanism result achieved chameleon presented ,5
BIO_454,propose twostage approach sequencetosequence prediction problem support vector machine svms optimize prediction single stage technique sequencetosequence prediction problem common many bioinformatics application demonstrate approach protein secondary structure prediction problem predictor combining different type gor gamier osguthorpe robson bayesian classifier svms achieves accuracy % sevenfold cross validation database nonhomologous globular protein extending method multiple sequence alignment homologous protein significantly increase prediction accuracy % result show possible obtain higher accuracy combined hierarchical classifier single stage classifier alone sequence prediction ,5
BIO_455,requirement neuroinformatics make significant impact field neuroscience whole simply technical hardware software protocol collaborative research also include legal policy framework research conducted least creation large collaborative scientific database amplifies complicated interaction proprietary forprofit r & ampd science draw experience field bioinformatics examine likely consequence interaction neuroscience widespread sharing data tool neuroscientific research key step development neuroinformatics consider area policy framework facilitate form collaboration easing legal cultural barrier slowed development date ,5
BIO_456,protein association discovery directly contribute toward developing protein pathway hence significant problem bioinformatics lucas library useroriented concept access service designed automatically extract determine association among protein biomedical literature tool notable potential automate database construction biomedicine instead relying expert analysis mechanism automatically generating cluster protein formal evaluation system based subset medline title abstract conducted swissprot database association among concept entered expert manually ,5
BIO_457,standard algorithm alignment dna sequence dynamic programming implemented cray mta multithreaded architecture enri electronic navigation research institute japan description several variant algorithm measured performance provided shown fullempty bit feature unique mta lead implementation provide almost perfect speedup large problem processor result demonstrate potential power mta emphasize suitability bioinformatic dynamic programming application ,5
BIO_458,design pcr dna chip experiment time consuming process bioinformatics extensively used selection primer immobilized dna chip requires complex algorithm based several parameter optimized set primer automatically detected given gene sequence describes parallel architecture performs optimization primer selection hardware accelerator contrast pure software approach parallel architecture gain speedup factor pci based hardware accelerator approach allows optimization specified primer set realtime ,5
BIO_459,string comparison critical issue many application domain including speech recognition content search bioinformatics similarity two string length n computed spl time step mean dynamic programming algorithm developed needleman wunsh algorithm effectively mapped onto systolic array resulting parallel implementation executes + step parallel implementation needlemanwunsh algorithm biowall giant reconfigurable computing tissue conceived prototype bioinspired cellular system implementation aimed competing existing parallel implementation needlemanwunsh algorithm since biowall suffers typical performance limitation large prototyping platform rather significant design experience field reconfigurable computing bioinspired peculiarity biowall architecture ,5
BIO_460,mobios specialized database management system whose storage manager based metricspace indexing whose query language entail biological data type relational database management system used support biological data important data type relegated blob unstructured text field thus even simple critical query executed sequentially dumping data utility outside database mobios provides olog n physical access erse biological data type well uniform logical syntactic access consequently mobios provides framework complex bioinformatic algorithm may effectively expressed executed concise declarative sqllike structured query language query ,5
BIO_461,following topic dealt neural engineering biomedical instrumentation medical imaging biomedical engineering spaceflight system signal biosensors biomems biomaterials tissue cellular engineering biomechanics physiological monitoring cardiovascular biomechanics rehabilitation engineering biomedical engineering education pharmaceutical engineering drug delivery biooptics bioinformatics ,5
BIO_462,bioinformatics rapidly evolving discipline emerged field experimental molecular biology biochemistry artificial intelligence database pattern recognition algorithm discipline computer science largely inherently interdisciplinary nature bioinformatics research academia slow respond strong industry government demand trained scientist develop apply novel bioinformatic technique rapidly growing freely available repository genetic proteomic data institution responding demand establishing graduate program bioinformatics entrance barrier program high largely significant amount prerequisite knowledge disparate field biochemistry computer science required sophisticated approach analysis interpretation bioinformatics data author undergraduatelevel bioinformatics curriculum computer science designed baccalaureate student program designed tailored easily need resource variety institution ,5
BIO_463,data set involving linear ordered sequence recurring theme bioinformatics dynamic query tool support exploration data set useful identifying pattern interest describes one tool timesearcher interactively explore linear sequence data set taken two bioinformatics problem microarray time course data set involve expression level large number gene multiple time point timesearcher used interactively search data set gene expression profile interest occurrence frequency short sequence dna aligned exon used identify sequence play role premrna splicing timesearcher used search data set candidate splicing signal ,5
BIO_464,matching gel electrophoresis image first major step bioinformatics protein present improved implementation thinplate spline image registration effectiveness algorithm demonstrated matching gel protein separation profile ,5
BIO_465,following topic dealt networked video automatic indexing multimodal interface speech processing audio processing image processing multimedia architecture text recognition graphic recognition face recognition song recognition multimedia security content protection virtual reality authentication wireless multimedia technique contentbased retrieval speech coding gaming multimedia learning quality image rendering video rendering layered transmission scalable transmission multiple description transmission image compression noise removal watermarking fingerprinting video processing multicamera surveillance system multimedia hardware multimedia architecture multimedia indexing broadcast signal processing theory smart camera multimedia retrieval network adaptive technique multimedia software error concealment loss recovery computational medium aesthetic source coding channel coding image coding image enhancement video analysis multimedia streaming image classification image detection segmentation multimedia semantics audiovisual analysis multimedia distribution multimedia authoring multimedia presentation multimedia interaction motion estimation multimodal biometrics multistream audio telepresence video tracking image tracking human movement analysis face analysis multimedia standard structuring rate control packet classification audio signal processing bioinformatics video mining humanmachine interface humanmachine interaction multimedia communication speech recognition speech enhancement ,5
BIO_466,following topic dealt bioinformatics genomics neuroinformatics mobile healthcare technology ehealth internetworking home healthcare clinical knowledge management training methodology digital hospital virtual reality integratedcare pathway intelligent system patient management prognosis wearable health management system ,5
BIO_467,quiet transformation taken place health related research last twentyfive year transformation traced coming age scientific domain like bioinformatics cybernetics evolved thanks transdisciplinary research success human genome project perhaps significant pointer silent transformation believe future result synergistic interaction bioinformatics paradigm healthcare system would increased interest knowledge recycling collaborative learning process acquired practice context knowledge management km paradigm could assist twentyfirst century clinical practitioner acquire proficiency understanding interpreting clinical information attain knowledge wisdom whilst dealing large amount clinical data ,5
BIO_468,detecting site genomic dna dna binding protein bind highly relevant bioinformatics example binding site transcription factor key element regulatory network determine location gene genome usually given dna binding protein dnasubsequences protein bind known experimentally deduce global binding characteristic protein based positive example widespread approach socalled profilematrix pm pmapproach interpreted linear classifier binding word classnonbinding word class space sequence word profile experimentally verified binding site determining parameter novel approach called bindingmatrix bm introduced like pm bm realizes linear classification contrast profilematrix approach parameter matrix classifier determined maximum likelihood estimation tested data transfac database maximum likelihood estimation lead increase classification performance order magnitude ,5
BIO_469,major challenge bioinformatics grouping together protein sequence functionally similar family large scale clustering protein sequence may help identify novel relationship may also structural genomics explores graphtheoretic spectral method clustering protein sequence leading eigenvectors matrix derived similarity information protein sequence able obtain meaningful cluster quite erse set protein result presented show method often able identify correctly superfamily sequence belong ,5
BIO_470,goal described project design implement evaluate deploy suite tool networkbased service reliably improve productivity research scientist providing proactive information technology based support problem solving workflow first phase project focused workflow support toolset aid bioinformatics research workflow architecture based proactive scientific data analysis model latest delivery methodology emerging semantic contextbased analysis paradigm key speedup robustify render appliancelike information technology related component scientific workflow ,5
BIO_471,pathway bioinformatics subfield bioinformatics concerned pathway algorithm ontology visualization database talk provide overview pathway database software development bioinformatics research group sri international discus three pathway algorithm detail ,5
BIO_472,aligning multiple biopolymer sequence recognized central activity bioinformatics research analysis resulting alignment rigorously formulated mathematically tackled developed statistical procedure decompose multiple alignment distinct category pinpoint critical structural feature category central part statistical procedure novel algorithm called bayesian partitioning pattern selection bpps based twoway mixture model simultaneously classify protein sequence distinct subfamily select conserved position characteristic subfamily applied ploop gtpases revealed rab rho ra ran canonical network molecular interaction centered bound nucleotide network presumably performs crucial structural andor mechanistic role considering persisted billion year ergence family ,5
BIO_473,modeling simulation visualization animation play significant role bioinformatics research area generally multidisciplinary nature collaboratively conducted researcher expertise biology bioinformatics computer science artificial intelligence mathematics statistic easel programming language used modeling simulation visualization animation interaction cell order better understand basic biological process predict likely behavior present computer science modeling simulation visualization animation approach research provides brief overview basic idea message passing easel program demonstrate transmission signal cell based physical proximity ,5
BIO_474,hmmpfam widely used computationintensive bioinformatics software sequence classification poster describes parallel implementation hmmpfam earth eventdriven finegrain multithreaded programming execution model comparison result original pvm implementation implementation show notable improvement absolute speedup scalability cluster dualcpu node execution time representative testbench reduced hour minute ,5
BIO_475,identification regulatory signal one challenging task bioinformatics development geneprofiling technology make possible obtain vast data gene expression particular organism various condition created opportunity identify analyze part genome believed responsible transcription controlthe transcription factor dnabinding motif tfbms developing practical efficient computational tool identify tfbms enable u better understand interplay among thousand gene complex eukaryotic organism problem mathematically formulated motif finding problem computer science studied extensively recent year develop mathematical model approximation technique motif searching based graph theoretic geometric property approach propose nonstatistical approximation algorithm find motif set genome sequence ,5
BIO_476,simplified amino acid alphabet successful several area bioinformatics including predicting protein structure predicting protein function protein classification since number possible simplification large practical search possible simplification find one suitable specific application previous conducted author indicate algorithm heavy reliance randomness tend produce poor simplification genetic algorithm generally successful producing quality solution problem large solution space though reliance randomness make difficult create quality simplification study goal overcome difficulty create genetic simplification algorithm presented result include genetic simplification algorithm well difficulty creating algorithm described algorithm led development computer program us genetic algorithm produce simplified alphabet output listed analyzed ,5
BIO_477,project represents interdisciplinary approach integrating computational method knowledgediscovery process associated understanding biological system impacted loss destruction sensitive habitat specifically developed bioinformatics tool beach mouse community marginal fish habitat data mining used project intelligently query database elucidate broad pattern facilitate overall data interpretation visualization technique developed mined data way context perceptual cue spatial reasoning skill applied uncover significant trend behavioral pattern habitat specie ersity community composition ,5
BIO_478,summarises achievement multidisciplinary bioinformatics project objective providing general mechanism efficient computerisation typewrittenhandannotated archive card index type found museum archive library addition efficiently scanning recognising databasing content card original card image must maintained ultimate source record flexible database structure required allow taxonomist reorganise update resulting online archive implementation mechanism part overall system described conversion performance demonstrator database pyralid moth archive card reported system currently used convert full nhm archive lepidoptera totalling card ,5
BIO_479,examines engineering bioinformatics meaningful paradigm complement modern nanotechnology consider bioinformatics coherent abstraction devising prototyping design optimization analysis complex nanosystems nano microscale biological system exist nature enormous variety sophistication applying complex biological pattern order devise analyze examine distinct system one blindly copy biosystems due fact many complex phenomenon effect comprehended system architecture functionality fully examined typical example include unsolved problem comprehend simplest escherichia coli ecoli salmonella typhimurium bacteria integrate threedimensional biocircuitry computingprocessingnetworking nanobioelectronics nanobiomotors nanabiosensors etc correspondingly attention concentrated devising novel paradigm systematic synthesis bioinformatics ultimate objective fabricate system applying nanotechnology allow one derive operating principle examining functionality different subsystem researching novel structure studying advanced architecture topology characterizing distinct system subsystem device reaching nanoarchitectronics horizon examines complex pattern biosystems superior system devised designed engineering bioinformatics ultimate objective provide focused engineering bioinformatics systematic design farreaching frontier modern nanoscience nanoengineering synergetic paradigm reported demonstrated researching biosystems coherently examining distinct nanostructures complex subsystem ,5
BIO_480,objective apply selforganizing map som exonintron classification dna windowed splice junction data splice junction group nucleotide serve boundary section dna code genetic material section gene often interrupted section noncoding dna sequence data used human dna data taken national center bioinformatics information httpwwwncbinihgov dna dataset contains dna sequence descriptor sequence som used classify dna sequence three category sequence transition gene exon nongene intron nongene intron gene exon transition category twobase pair code splice junction coincidental multidimensional sequence clustered twodimensional space graphically displayed data exploration classification visual graphical capability som applied classify dna dataset topographic property som preserve similar sequence close output map cluster dataset determined labeled based class output neuron cluster highest frequency class mapped output neuron labeled class output neuron ,5
BIO_481,following topic dealt urban simulation agile reengineering process agile software development test driven development organizational aspect boxcar development bioinformatics agile development acceptance test framework software iteration transition meeting ,5
BIO_482,key element bioinformatics research extraction meaningful information large experimental data set various approach including statistical graph theoretical method data mining computational pattern recognition applied varying degree success novel classifier based bayes discriminant function hybrid algorithm employ feature selection extraction isolate salient feature large medical biological data set previously shown genetic algorithm coupled knearestneighbors classifier performs well extracting information proteinwater binding xray crystallographic protein structure data effectiveness hybrid ecbayes classifier demonstrated distinguish feature data set statistically relevant weight feature appropriately aid prediction solvation site ,5
BIO_483,problem selecting subset relevant feature potentially overwhelming quantity data classic found many branch science including example computer vision text processing recently bioinformatics abundant definition relevancy based spectral property affinity laplacian feature measurement matrix feature selection process based continuous ranking feature defined leastsquares optimization process remarkable property feature relevance function sparse solution ranking value naturally emerge result biased nonnegativity key matrix process result simple leastsquares optimization process converges onto sparse solution ie selection subset feature form local maximum relevance function feature selection algorithm embedded unsupervised supervised inference problem empirical evidence show feature selection typically achieve high accuracy even small fraction feature relevant ,5
BIO_484,pairwise sequence alignment fundamental operation homology search bioinformatics two dna protein sequence length n fullmatrix fm dynamic programming alignment algorithm needlemanwunsch smithwaterman take omtimesn time possibly prohibitive otimesn space hirschbergs algorithm reduces space requirement ominmn requires approximately twice number operation required fm algorithm fast linear space alignment fastlsa algorithm adapts amount space available trading space operation fastlsa effectively adapt either linear quadratic space depending amount available memory experiment show practice due memory caching effect fastlsa fast faster hirschberg fm algorithm also parallelized fastlsa simple effective form wavefront parallelism experimental result show parallel fastlsa exhibit good speedup ,5
BIO_485,following topic discussed bioinformatics software engineering computational intelligence data mining evolutionary computing planning scheduling knowledge management sharing machine learning agent vision imaging artificial intelligence medicine fuzzy logic intelligent information retrieval knowledge representation satisfiability computer vision pattern recognition ,5
BIO_486,bioinformatics biochemical pathway modeled many differential equation still problem fit huge amount parameter equation available data approach systematically learning parameter necessary small important example inflammation modeling network constructed different learning algorithm proposed turned due nonlinear dynamic evolutionary approach necessary fit parameter sparse given data ,5
BIO_487,problem feature selection difficult combinatorial machine learning high practical relevance eg bioinformatics genetic algorithm gas offer natural way solve problem special genetic algorithm especially take account existing bound generalization error support vector machine svms approach compared traditional method performing crossvalidation existing algorithm feature selection ,5
BIO_488,describe novel heuristic search algorithm called sweep a* exploit regular structure partially ordered graph substantially reduce memory requirement search show outperforms previous search algorithm optimally aligning multiple protein dna sequence important problem bioinformatics sweep a* also promise effective search problem similar structure ,5
BIO_489,predictive data mining typically relies labeled data without exploiting much larger amount available unlabeled data show unlabeled data beneficial range important prediction problem therefore integral part learning process given unlabeled dataset representative underlying distribution kclass labeled sample might biased approach learn k contrast classifier trained discriminate certain class labeled data unlabeled population illustrate contrast classifier useful oneclass classification outlier detection density estimation learning biased data advantage proposed approach demonstrated extensive evaluation synthetic data followed reallife bioinformatics application ranking pubmed article relevance protein disorder costeffective enlargement disordered protein database ,5
BIO_490,frequent subgraph mining active research topic data mining community graph general model represent data used many domain like cheminformatics bioinformatics mining pattern graph database challenging since graph related operation subgraph testing generally higher time complexity corresponding operation itemsets sequence tree studied extensively propose novel frequent subgraph mining algorithm ffsm employ vertical search scheme algebraic graph framework developed reduce number redundant candidate proposed empirical synthetic real datasets demonstrates ffsm achieves substantial performance gain current startoftheart subgraph mining algorithm gspan ,5
BIO_491,hmmpfam widely used computationintensive bioinformatics software sequence classification contribution first largely scalable robust clusterbased solution parallel hmmpfam based earth efficient architecture running thread eventdriven finegrain multithreaded programming execution model compared original pvm implementation implementation show notable improvement absolute speedup better scalability experiment two advanced supercomputing cluster argonne national laboratory anl achieve absolute speedup dualcpu node representative data set mean total execution time reduced hour serial program minute ,5
BIO_492,database warehouse play significant role real world providing human necessary information solving problem area life marketing bioinformatics therefore database warehouse essential component intelligent information system cyberworlds describes geometric approach clustering querying data database warehouse data interpreted geometrically multidimensional point geometric definition cluster multidimensional solid defined implicit function introduced query window query solid shape specified location query formulated geometric object operation geometric object operation described implicit function uniform geometric model clustering querying visualization tool naturally incorporated one system allows u visualize query cluster space cluster data pose query graphic interface accessing dynamically multidimensional point solid ,5
BIO_493,retrieving homologous sequence existing database instance fundamental routine bioinformatics research community program ncbi blast family widely used retrieving homologous sequence existing database article briefly introduces evaluates parallelized version blast algorithm message passing interface mpi multinode compute cluster parablast web server cyberparablast cyberparablast web server accessed web browser intranet web server cyberparablast enables researcher institute query sequence database real time needed parallelized computing together cyber access make bioinformatics research efficient aid cyberparablast ,5
BIO_494,biomedical research involved building complex theory upon relatively small amount experimental data field bioinformatics posed many computational problem bioinformatics broadly defined interface biology computational science field stimulated synergetic research development stateoftheart technique area data mining statistic imagingpattern analysis visualization applying technique gene protein sequence information embedded biological system signal processing sp technique applied everywhere bioinformatics continue play important role biomedical problem goal article demonstrate sp community potential sp tool uncovering complex biological phenomenon ,5
BIO_495,address problem detecting masquerading security attack intruder assumes identity legitimate many approach based hidden markov model various form finite state automaton proposed solve problem novelty approach result application technique used bioinformatics pairwise sequence alignment compare monitored session past behavior algorithm us semiglobal alignment unique scoring system measure similarity sequence command produced potential intruder signature sequence command collected legitimate tested algorithm standard intrusion data collection set discussed result test showed described algorithm yield promising combination intrusion detection rate false positive rate compared published intrusion detection algorithm ,5
BIO_496,following topic dealt multimedia software engineering web service algorithm communication storage retrieval elearning bioinformatics ,5
BIO_497,bioinformatics computational biology apply mathematical computer science method solve biological problem involve large amount data computation analysis currently receiving considerable amount attention information technology play important role heterogeneous data management data modeling data analysis importantly biological data information may derived data need accessed managed easily biologist solve problem improved intellectual mobility evolving accelerating bioinformatics computational biology toward knowledge intensive activity desired property acceleration evolution introduced talk property include humanization personalization various form requirement especially privacy preservation talk also aim introducing collaborative intellectual activity built top semantic objectrelational database knowledge society employ feedback mechanism achieve desired property ,5
BIO_498,bioinformatics become important research field genetic data analyzed suffix tree powerful data structure string analysis many application bioinformatics linear construction time linear construction space short search time make impressive however consuming huge space fatal drawback especially suffix tree handle large number dna sequence utilize characteristic dna sequence reduce space requirement suffix tree bit layout proposed node suffix tree requires le space others also index table called prefix table reduce number internal node suffix tree addition propose preprocessing technique improve construction time based data structure experiment show proposed method spaceparsimony implementation suffix tree dna sequence also good construction time ,5
BIO_499,structure classification protein play important role bioinformatics since relationship characteristic among known protein exploited predict structure protein success classification system depends heavily two thing tool used feature considered bioinformatics application role appropriate feature paid adequate importance investigation three novel idea multiclass protein fold classification first gating neural network input node associated gate network select important feature online manner learning go beginning training gate almost closed ie feature allowed enter network training gate corresponding good feature completely opened gate corresponding bad feature closed tightly gate may partially second novel idea hierarchical learning architecture hla classifier first level hla classifies protein feature four major class alpha beta alpha + beta alphabeta next level another set classifier classifies protein feature fold third novel idea induce indirect coding feature aminoacid composition sequence protein based ngram concept provides u representative discriminative local feature protein sequence multiclass protein fold classification proposed hla indirect coding feature increase protein fold classification accuracy % moreover gating neural network found reduce number feature drastically half original feature selected gating neural network reach comparable test accuracy original feature gating mechanism also help u get better insight folding process protein example tracking evolution different gate find characteristic feature data important folding process course also reduces computation time ,5
